1229,WORK HEALTH AND SAFETY,RISK MANAGEMENT,Low risk,Records relating to risk management of work health and safety hazards where assessments indicate: * a risk to employees * health surveillance and/or monitoring of employees is necessary * the severity of the risk is low. Records may include!! but are not limited to: * assessment documentation * consultation records * decisions * hazard reports * plans * reviews * risk identification records.,30 years after business action completed.,2016-09-01
1230,WORK HEALTH AND SAFETY,RISK MANAGEMENT,No risk,Records relating to risk management of work health and safety hazards where assessments include: * no risk to employees * health surveillance and/or monitoring is not required. Records may include!! but are not limited to: * assessment documentation * consultation records * decisions * hazard reports * plans * reviews * risk identification records.,7 years after business action completed.,2016-09-01
1231,WORKFORCE MANAGEMENT,EMPLOYEE COMPLAINTS MANAGEMENT,Employee complaints,Records relating to complaints lodged by an employee!! either informally or formally!! including complaints handled internally!! referred to an external body or referred for external review. May be referred to as grievances. Records may include!! but are not limited to: * applications for external review * complaints * decisions * interview transcripts * investigation notes * minutes of meetings * recommendations * reports.,7 years after business action completed.,2016-09-01
1248,WORKFORCE MANAGEMENT,EMPLOYEE MISCONDUCT,Investigations by external bodies,Records relating to investigations of employee misconduct conducted by an external body. Records may include!! but are not limited to: * appeal records * complaints * investigation records * referrals * records of remedial and/or disciplinary action * reviews * written allegations * criminal convictions.,15 years after business action completed.,2016-09-01
1249,WORKFORCE MANAGEMENT,EMPLOYEE MISCONDUCT,Internal investigations,Records relating to investigations of employee misconduct investigated internally by the agency. Records may include!! but are not limited to: * complaints * appeal records * investigation records * referrals * records of remedial and/or disciplinary action * reviews * written allegations.,7 years after business action completed.,2016-09-01
1250,WORKFORCE MANAGEMENT,EMPLOYEE MISCONDUCT,Frivolous or vexatious allegations,Records relating to allegations of employee misconduct where no investigation is required!! e.g. the allegations are declared frivolous or vexatious. Records may include!! but are not limited to: * complaints * declarations of a frivolous or vexatious complainant.,2 years after business action completed.,2016-09-01
1232,WORKFORCE MANAGEMENT,EMPLOYMENT HISTORY,Employment history - summaries,Records that summarise the employment of all employees of an agency. Summary information may include!! but is not limited to: * appointment dates * commencement and separation dates * date of birth * education * employment/service dates * name * positions held * qualifications. Records may include!! but are not limited to: * information held in business systems * index cards * registers * summary sheets.,Permanent. Transfer to QSA after business action completed.,2016-09-01
1233,WORKFORCE MANAGEMENT,EMPLOYMENT HISTORY,Employee service history,Records relating to the appointment and consolidated employment history of employees. Records may include!! but are not limited to: * appointment records * cessation records * contracts * employment history * leave history/summary * medical reports * outcomes of disciplinary matters * pecuniary interests/declarations of interest * records of training in hazardous substances * successful job applications and resumes * terms of employment. NOTE: These records may have historically been held on a personnel/personal file.,80 years from date of birth or 7 years from date of separation!! whichever is later.,2016-09-01
1234,WORKFORCE MANAGEMENT,EMPLOYMENT HISTORY,Service history - contractors!! volunteers and work placements,Records relating to contractors and other staff not directly employed by the agency!! e.g. staff sourced through an employment/recruitment agency!! apprentices supplied by a group training organisation.  Includes volunteers and work experience placements. Records may include!! but are not limited to: * contracts * job applications and resumes.,7 years after business action completed.,2016-09-01
1235,WORKFORCE MANAGEMENT,EMPLOYMENT HISTORY,Employee medical examinations,Records relating to the implementation and administration of medical examinations of employees to determine fitness for duty. Excludes medical examinations for exposure to hazardous substances. Records may include!! but are not limited to: * examination notice.,10 years after business action completed.,2016-09-01
1236,WORKFORCE MANAGEMENT,EMPLOYMENT HISTORY,Relocation expenses,Records relating to expenses incurred as a result of the appointment!! transfer or redeployment of an employee. Includes expenses for the removal!! storage or relocation of personal and household effects!! travel and temporary accommodation. Records may include!! but are not limited to: * agreements * arrangements * payment plans.,7 years after business action completed.,2016-09-01
1238,WORKFORCE MANAGEMENT,EMPLOYMENT HISTORY,Work diaries - Chief Executive Officer - significant,Diaries and appointment books of Chief Executive Officers (or equivalent) that document information about significant issues!! e.g. decisions and actions that are not recorded elsewhere. Includes electronic diaries and calendars. Excludes private appointments not related to the performance of official duties. Excludes Minister and Assistant Minister diaries and Mayors diaries.,Permanent. Transfer to QSA after business action completed.,2016-09-01
1239,WORKFORCE MANAGEMENT,EMPLOYMENT HISTORY,Work diaries - Chief Executive Officer - other,Diaries and appointment books of Chief Executive Officers (or equivalent) not covered by reference number 1238 that document the occurrence of official duties. Includes electronic calendars. Excludes private appointments not related to the performance of official duties. Excludes Local Government Councillors diaries.,7 years after business action completed.,2016-09-01
1240,WORKFORCE MANAGEMENT,EMPLOYMENT SCREENING,Criminal history checks,Records relating to criminal history checks undertaken on an employee who is performing relevant or prescribed duties to assess their ongoing risk and suitability for a role.  Includes criminal history checks of persons an agency proposes to engage or employ to perform relevant or prescribed duties as well as contractors!! students and volunteers. Records may include!! but are not limited to: * correspondence with the Queensland Police Service * consent form and supporting documentation * criminal history report * notices issued under s.170 of the Public Service Act 2008. NOTE: These records are not to be kept any longer than the disposal action.,Until assessment of individual is complete.,2016-09-01
1241,WORKFORCE MANAGEMENT,EMPLOYMENT SCREENING,Employment screening assessments,Records relating to employment screening undertaken on an employee who is performing relevant or prescribed duties to assess their ongoing risk and suitability for a role.  Includes screening of persons an agency proposes to engage or employ to perform relevant or prescribed duties as well as contractors!! students and volunteers. Excludes criminal history checks. Includes the following types of employment screening: * child-related duties (working for children) requests made by an agency * past adverse disciplinary action * security screening and background checks. Records may include!! but are not limited to: * assessments and determinations * consent forms and supporting documentation * correspondence with the Queensland Police Service * information requests to another State or Federal authority * prescribed notice and/or exemption notice applications * security check reports.,7 years after separation.,2016-09-01
1242,WORKFORCE MANAGEMENT,EMPLOYMENT SCREENING,Criminal history check registers,Entries made in a criminal history screening register. Data may include!! but are not limited to: * what role they were being considered for * whether a criminal history check was completed * the date the criminal history check was completed.,7 years after separation.,2016-09-01
1243,WORKFORCE MANAGEMENT,EVALUATION,Position/role creation and evaluation,Records relating to the creation!! variation!! abolition!! transfer!! review and evaluation of positions!! roles and duties of employees against existing or planned organisational structures. Records may include!! but are not limited to: * proposals and approvals * role/position descriptions and duty statements * role/position description evaluation and review records.,5 years after business action completed.,2016-09-01
1244,WORKFORCE MANAGEMENT,HEALTH AND WELLBEING PROMOTION,Health and wellbeing programs,Records relating to the development!! promotion and implementation of programs!! which encourage a healthy and safe work environment and safe work practices.  Programs may include!! but are not limited to: * massages * health screening!! e.g. blood pressure and cholesterol testing * immunisation * counselling!! e.g. bereavement!! career!! hardship relief!! trauma!! welfare * professional coaching. Records may include!! but are not limited to: * advice * appointment records!! e.g. first aid officers!! safety officers * consent forms/declarations * case files * counselling records.,7 years after business action completed.,2016-09-01
1245,WORKFORCE MANAGEMENT,LEAVE,Attendance,Records relating to employee attendance. Includes employee leave requests!! approvals and refusals. Records may include!! but are not limited to: * attendance books * clock on/off cards * flexitime sheets * overtime sheets * time sheets * approvals * cancellations * leave applications * medical/sick leave certificates * supporting documentation.,7 years after business action completed.,2016-09-01
1254,WORKFORCE MANAGEMENT,PERFORMANCE MANAGEMENT,Employee performance management programs,Records relating to the development!! implementation and management of employee performance management programs including reward and recognition schemes. Records may include!! but are not limited to: * approvals * development records * reports * reviews.,5 years after business action completed.,2016-09-01
1255,WORKFORCE MANAGEMENT,PERFORMANCE MANAGEMENT,Employee performance,Records relating to the assessment!! evaluation and review of an employeeês work performance including annual assessments and performance improvement. Records may include!! but are not limited to: * annual performance and development plans * assessment reports * evaluations * performance agreements * reviews.,7 years after business action completed.,2016-09-01
1256,WORKFORCE MANAGEMENT,PERFORMANCE MANAGEMENT,Employee awards!! honours and prizes,Records relating to the conferring of awards!! honours and prizes!! either internally or externally!! on individuals!! employees and teams in recognition of their achievements or service.  Includes awards given as part of reward and recognition programs. Records may include!! but are not limited to: * nominations * outcome the award * registers.,5 years after business action completed.,2016-09-01
1257,WORKFORCE MANAGEMENT,RECRUITMENT,Recruitment and selection,Records relating to the recruitment and selection of employees. Records may include!! but are not limited to: * appeal/review records * approvals * competency assessments * interview questions and responses * interview reports and schedules * notifications * panel recommendation reports * records of appeal/review * referee reports * rejected offers * results of aptitude/psychological tests * unsuccessful applications.,3 years after recruitment finalised.,2016-09-01
1319,WORKFORCE MANAGEMENT,RECRUITMENT,Recruitment/employment schemes,Records relating to the administration of recruitment and employment schemes intended to attract or recruit employees into the workforce including migration schemes!! volunteer!! apprentice!! trainee or work experience programs. Records may include!! but are not limited to: * approvals * correspondence with Commonwealth!! State and educational bodies * funding arrangements.,2 years after business action completed.,2016-09-01
1258,WORKFORCE MANAGEMENT,REHABILITATION,Rehabilitation programs,Records relating to the workplace rehabilitation of employees following injury or illness.  Records may include!! but are not limited to: * correspondence or reports from medical and allied health professionals * correspondence with superannuation agencies or workers compensation agencies * medical certificates * return to work agreements and plans.,55 years after business action completed.,2016-09-01
1259,WORKFORCE MANAGEMENT,SEPARATIONS,Employee separation,Records relating to the administration of employee separation schemes including resignation!! retirement!! redeployment!! redundancy (including voluntary redundancy)!! termination!! dismissal!! retrenchment and death. Records may include!! but are not limited to: * criteria * redundancy expressions of interest * redundancy offers.,7 years after business action completed.,2016-09-01
1262,WORKFORCE MANAGEMENT,TRAINING,Registered Training Organisation (RTO) status,Records relating to an agency where they have attained Registered Training Organisation (RTO) status. Records may include!! but are not limited to: * certificates * notices * recognition of vocational placement scheme (including placement registers) * performance monitoring and auditing * compliance assessments against mandated standards conditions.,30 years after registration ceases.,2016-09-01
1261,WORKFORCE MANAGEMENT,TRAINING,Training provision,Records relating to the development and delivery of training programs!! seminars and workshops organised by the agency where the agency is not a Registered Training Organisation (RTO). Includes training for employees for Code of Conduct!! Fraud and Corruption!! Information Privacy and Information Security. Records may include!! but are not limited to: * course material * follow-up actions * handouts * presentations!! e.g. employee presented * programs * training material * summary list of attendees.,5 years after business action completed.,2016-09-01
1268,TRANSITORY AND SHORT TERM,ADMINISTRATIVE ARRANGEMENTS,,Administrative arrangements undertaken by agencies in the course of daily business. Examples (Records) may include!! but are not limited to:  * committee meeting arrangements  * arrangements for staff attendance at training opportunities * invitations * event confirmations/registrations!! contact!! attendance and guest lists * seating plans * parking arrangements * bookings _ venue!! catering!! photographer!! equipment!! accommodation!! transport!! speakers * running sheets and checklists * schedule of hire charges and service fees * lost and found property * losing raffle ticket stubs * media liaison _ accreditations!! organising interviews!! distributing media releases and promotional marketing material * travel arrangements _ including interstate and overseas work related travel (e.g. itineraries!! passports!! visas!! determination of allowances!! etc.) * moving premises _ including inventories!! arrangements with removalists!! etc. * equipment and property booking forms * surplus accountable forms including blank and obsolete forms. Excludes: * the planning and management of marketing campaigns  * financial transactions _ e.g. payment of allowances or expenses * travel authorisations for employees!! members of governing bodies!! etc. * training in hazardous substances * recruitment and employment programs * ministerial submissions requesting travel approval * visit reports * course material for training programs!! seminars and workshops * winning tickets and records relating to the winner.,Until business action completed,2016-09-01
1269,TRANSITORY AND SHORT TERM,APPOINTMENT DIARIES!! CALENDAR ENTRIES AND DUTY ROSTERS,,Scheduling meetings and organising and planning work during a given period. Examples (Records) may include!! but are not limited to:  * diaries * calendars * meeting appointments * completed appointment log books * duty roster. Excludes: * work diaries of Ministers!! Assistant Ministers and Chief Executive Officers (or equivalent)  * diaries required for evidence of a particular function (e.g. police notebooks!! transport inspector notebooks) * diaries!! calendars or rosters required as evidence of attendance.,Until business action completed,2016-09-01
1102,TRANSITORY AND SHORT TERM,CARDHOLDER DATA,,Cardholder data information captured as part of a financial transaction!! including information processed!! transmitted or stored in any form. NOTE: If you store these records!! it must be in accordance with the Payment Card Industry Data Security Standard (PCI DSS). Examples (Records) may include!! but are not limited to: * primary account number (PAN) (rendered unreadable) * cardholder name * expiration date * service code. Excludes:  * sensitive authentication data. ,Until business action completed,2016-09-01
1061,TRANSITORY AND SHORT TERM,COLLECTIONS _ CONTROL AND MANAGEMENT,,The control and management of general collections including: * cataloguing  * inventories and stocktakes * item preservation!! including book binding and repairs. Examples (Records) may include!! but are not limited to:  * catalogues * authority files of subject headings * classification schemes * thesauruses created for specialised use * shelf listings * stocktaking schedules!! forms!! results!! etc.,Until business action completed,2016-09-01
1270,TRANSITORY AND SHORT TERM,ROUTINE COMPUTER OPERATIONS,,Covers records supporting the agencyês routine operation of computer applications!! including: * records documenting access to the agencyês data and information * application output or input records required for checking!! matching and control purposes  * moving of data from one storage device to another (e.g. hierarchical storage management) * routine data recovery processes (e.g. from a back-up tape or where information is restored by the end user) * erasing or overwriting data stored on digital media prior to disposal (i.e. sanitisation) * records/data with no requirement for ongoing evidence of actions or decisions * transient and intermediate data that assists with the prime functions of an application!! where it: * is derivative in nature!! or * has no currency beyond processing need Examples (Records) may include!! but are not limited to:  * requests for new passwords or forgotten passwords * requests to access or connect to agency networks or applications remotely * organisational data dictionaries * transaction reports used for checking and control purposes * operating systems and server logs which are not used to show a history of access or change to data * superseded or obsolete computing software * test data  * back-up tapes * pre-processing!! intermediate and transient data created by the application as part of routine operations * data subsets extracted for dissemination Excludes:  * master files and databases * records which may be required as evidence of actions or decisions (e.g. application logs including audit!! access and change logs) * records created as part of formal reporting processes * application specific data dictionaries and logs * records accessed through the Right to Information (RTI) process.,Until business action completed,2016-09-01
1069,TRANSITORY AND SHORT TERM,CONTACT CENTRE RECORDINGS,,The recording of customer and client calls created/maintained to support the provision of customer services and the monitoring of service standards and quality. Examples (Records) may include!! but are not limited to:  * call centre recordings!! including recordings made for training (or performance management) purposes * customer queue management. Excludes:  * call centre recordings created as the official record of advice provided.,Until business action completed,2016-09-01
1271,TRANSITORY AND SHORT TERM,COPIES,,Copies!! in any format!! of a master record where:  * nothing has been added!! annotated!! changed or deleted * the copies have been created!! distributed!! and used only for reference purposes.  Examples (Records) may include!! but are not limited to:  * where an electronic version is the official record!! system printouts!! summaries or extracts!! that are not part of regular reporting procedures  * where the paper version is the official record!! unaltered electronic copies  * copies of records already captured into a corporate recordkeeping or business system (e.g. emails or documents in shared drives) * reference copies of microfilm!! microfiche!! film!! video etc. * copies of personal documents!! acquired by the agency!! which are not required on a continuing basis as evidence (e.g. copies of birth certificates) * media reports relating to the agency and its activities. Excludes:  * cabinet papers * copies of records relating to the production!! drafting and distribution of agency publications * records for which no master copy exists (e.g. film or video)  * carbon copies where the original is given to the client and the carbon copy becomes the departmentês evidential record * copies of records!! created externally to the agency!! which have affected decision-making!! policy or operations (e.g. whole-of-government directions).  * copies created during the migration of public records from one format!! software configuration or system to another (e.g. digital copies/migrations of records that are intended to become the official records of the agency).,Until business action completed,2016-09-01
1150,TRANSITORY AND SHORT TERM,CORPORATE STYLE,,Agency style manuals and guidelines on the use of corporate identity objects!! including consistency of written style!! graphic design!! etc. Examples (Records) may include!! but are not limited to: * style guides * agency templates * guidelines for agency publications. Excludes:  * agency policies * agency procedures.,Until business action completed,2016-09-01
1272,TRANSITORY AND SHORT TERM,DRAFTS!! WORKING NOTES AND CALCULATIONS ,,Drafts!! of any type of record and in any format!! created as preliminary versions or outlines that: * do not contain significant or substantial changes or annotations that provide insight into the evolution of the final version * were created and used only for convenient reference. Includes drafts which do not proceed to final records and working notes!! calculations and research!! which have been incorporated into more substantial drafts or final documents. Examples (Records) may include!! but are not limited to:  * drafts!! audio recordings and shorthand notes used to prepare other documents  * drafts which do not proceed and of which no final version is created  * calculations!! statistics or figures  * personal meeting minutes where a formal record exists * editing of spelling and grammar where there are no other significant changes  * background research  * unused reference material  * spreadsheets or word processing documents that have been incorporated into another document. Excludes:  * drafts providing evidence of processes and/or significantly more information than final versions (e.g. drafts of policy development; legislation; contracts/agreements) * working papers/records of a project officer or investigative officer where they are the substantive record of the project or investigation * papers in an unofficial filing system!! where a full record has not been maintained in a recordkeeping system  * drafts required as evidence of decisions!! reasons!! actions or formal approvals * research conducted or commissioned by the agency to support its functions * records documenting the drafting process of an agencyês publications (including annual reports).,Until business action completed,2016-09-01
1273,TRANSITORY AND SHORT TERM,EXTERNAL REFERENCE INFORMATION,,Solicited and unsolicited information and items received by the agency from external sources and kept solely for reference.  Includes responses acknowledging receipt of information/documents. Examples (Records) may include!! but are not limited to:  * advertising!! promotional and marketing material offering goods or services * catalogues and price lists * unsolicited applications/resumes for employment  * external publications * unsolicited email (spam) * media reports and press cuttings. Excludes:  * documents created externally to the agency!! which have affected decision-making!! policy or operations or which require further action by the agency.,Until business action completed,2016-09-01
1182,TRANSITORY AND SHORT TERM,MOVEABLE ASSETS (ALLOCATION!! DISTRIBUTION AND USE),,The delivery!! allocation!! distribution!! usage and storage of moveable assets.  Includes the allocation of voicemail facilities!! mobile phones!! telephone numbers and laptops.  Examples (Records) may include!! but are not limited to: * delivery dockets * consignment notes * requisitions * issuing forms * user access forms * booking records * vehicle booking records * authorisation checks. Excludes:  * records required under the Fringe Benefits Tax (FBT) Assessment Act 1986 * vehicle booking records.,Until business action completed,2016-09-01
1274,TRANSITORY AND SHORT TERM,MOVEABLE ASSETS CONTROLS AND STOCKTAKES,,The control and accessibility of moveable assets!! including safes and filing cabinets.  Includes stocktakes. Examples (Records) may include!! but are not limited to: * stock control records!! including stock reconciliations and stocktake reports * asset stocktakes * collection stocktakes (e.g. library!! museum!! art gallery!! etc.) * safe combination registers * key allocation registers. Excludes:  * reports of!! and investigations into!! security breaches * hazardous chemical stocktakes * installation of security!! safes!! vaults and equipment.,Until business action completed,2016-09-01
1062,TRANSITORY AND SHORT TERM,REFERENCE AND LENDING SERVICES,,Reference and lending services provided by staff.  Includes membership of users and facilitating access to collections. Also includes reference and access services for heritage and high-value collections. Examples (Records) may include!! but are not limited to: * applications for membership * borrower registration * membership details * digitisation for online access  * research and access requests * loans and item reservations * terms and conditions * bookings for library computers * inter-library loans. Excludes:  * copyright declaration forms * photocopy forms * parent/guardian permissions.,Until business action completed,2016-09-01
1275,TRANSITORY AND SHORT TERM,ROUTINE COMMUNICATION,,Routine communication of advice and information that is:  * readily available to the public * authorised for unlimited public access. Includes: * routine enquiries and suggestions * circulated information of low importance which requires no action from the recipient * routine promotional addresses made by agency employees regarding services or products * social media and instant messaging communications created for promotional or informational purposes. Examples (Records) may include!! but are not limited to: * contact and distribution lists * requests for changes to details (e.g. addresses) * letters of!! and responses to!! enquiries!! congratulations and suggestions * inappropriate referral letters!! where no service is provided * letters of appreciation/sympathy * seasonal greetings * social media and instant messaging posts (e.g. blogs and tweets) * requests for promotional material and copies of publications * invitations to sponsor!! judge or nominate honours!! awards or prizes which are not accepted  * transitory messages!! (e.g. telephone message slips!! with compliments slips!! etc.) * listserv messages!! emails and discussion threads * provision of routine information (e.g. opening hours) * external survey requests and responses * final speech notes and slides for routine addresses/presentations * audio or video recordings of employee addresses * development and distribution of promotional marketing materials  * internal circulars!! team newsletters!! bulletins!! etc. Excludes:  * work health and safety accidents!! incidents and complaints * employee grievance and misconduct complaints * enquiries!! complaints!! or suggestions which have policy or legal significance or require an investigation to be undertaken. * significant addresses made by Premier!! portfolio Minister!! Mayor!! Councillors or senior agency officers at major occasions * addresses which arouse substantial public interest or controversy * social media posts requiring further follow up action by the agency or where social media is a formal business channel used for service delivery or consultation * documents with a high level of sensitivity or accountability that should be covered in a core function schedule (e.g. cabinet documents) * distribution agreements * the planning and management of marketing campaigns.,Until business action completed,2016-09-01
1276,TRANSITORY AND SHORT TERM,ROUTINE RECORDKEEPING OPERATIONS,,Routine operation of the agencyês recordkeeping programs and systems!! such as mail processing!! file storage and retrieval and the maintenance of metadata in electronic systems.  Includes secondary control!! processing or reference records (in all formats). Examples (Records) may include!! but are not limited to:  * file census sheets * file movement cards or metadata (not showing the ultimate disposal of files) * file transit!! location and requisition advice * reference or duplicate control records maintained at sub-registries or other elements of the agency (e.g. branches!! sections!! employees) * reports generated from master control records * workflow tracking systems!! where the related records are captured in a recordkeeping system * registered!! certified and hand-delivered mail documentation  * postage stamp!! franking machine!! postage meter registers or remittances  * file withdrawals or return to records storage providers or to Queensland State Archives * metadata maintenance logs. Excludes:  * master control records!! including record destruction documentation * intellectual control tools  * secure document handling * relevant metadata elements specified in Appendix B and Appendix D of the Queensland recordkeeping metadata standard and guideline.,Until business action completed,2016-09-01
1277,TRANSITORY AND SHORT TERM,ROUTINE SURVEILLANCE AND MONITORING,,Continuous surveillance not required as evidence or requested by investigative and law enforcement agencies.  Excludes footage taken under a surveillance warrant issued by the Crime and Corruption Commission. Examples (Records) may include!! but are not limited to: * security surveillance recordings such as closed circuit television (CCTV) footage. Includes footage not extracted as evidence and which is overwritten as part of normal CCTV system operations. Excludes:  * records required for incident investigations * recordings required as a record of advice provided by the agency * response (e.g. email!! letter) from the agency to a client in response to their query * court recordings * recordings of surveillance and monitoring activities captured for specific purposes.,Until business action completed,2016-09-01
1103,TRANSITORY AND SHORT TERM,SENSITIVE AUTHENTICATION DATA,,Sensitive authentication data received as part of a financial transaction. Examples (Records) may include!! but are not limited to: * card verification code or value (CAV2!! CID!! CVC2 or CVV2)!! which is the three or four digit number printed on the front or back of a payment card * magnetic stripe data!! also known as full track data * personal information number (PIN)/PIN block.,Do not store or capture. Destroy received data immediately after transaction authorised,2016-09-01
1064,TRANSITORY AND SHORT TERM,SPACE MANAGEMENT,,The assessment and management of repository storage space and storage needs. Examples (Records) may include!! but are not limited to: * floor plans * shelf plans * mapping * calculation documents. Excludes:  * approvals * transfer lists.,Until business action completed,2016-09-01
